AcquiredDate,CreatedYear,Creator,Description,imageUrl_s,MainTitle,url,Owner,Size,Type,sk1,sk2,sk3
,,李奇茂,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  李其茂繪，蔣中正總統在學堂時，有一日本教官取一泥土對學生說：「這塊泥土約一立方寸，計可容四萬萬微生蟲，就好像中國的四萬萬人。」蔣中正總統憤而反駁，將泥土分為八塊，反問教官：「日本有五千萬人，是否亦像五千萬微生蟲，寄生在這八分之一立方寸的泥土上呢？」教官憤而欲懲辦治罪，但總辦趙理泰知教官理虧，僅予訓斥了事。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000c45904d0ab4b6543fc7d26c8f35012214e52e791c6fca3c358739fa3d9f4bf8fb131d3db907cae532fae5d55371ebceb7fa68c56218ab0e72d850292be48e019,入陸軍速成學堂,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTAwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,彭鴻,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  彭鴻書，光緒三十四年（1908）蔣中正總統赴日本進入振武學校，經過三年的學校學習，復派赴部隊經過一年嚴格的兵士教育，鍛鍊了蔣中正總統「生活能夠簡單，工作能夠有恆，革命的意志和精神能夠始終一致」的革命根砥。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000004f6ca3eb52b48760e520e5862ccb3ecabe0eeaf47c3c3a34eaabeb8f7038d1aebd197e87b41941bc1ad58ca8541b54bd6a0f18dbaebe183ae1f1add36889566a,留學日本,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTEwMA==,國立中正紀念堂管理處,106×69 (畫心'),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,李奇茂,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  李其茂繪，蔣中正總統在日本部隊中為士官候補生，接受了一年極為嚴苛的士兵教育，除了軍事操練外，打雜、刷馬，許多低賤辛苦的工作，都被要求去做，雖然辛苦，確是另一種最好的磨練，就像孔夫子所說的：「吾少也賤，故多能鄙事。」,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000004c52167e12f8e391c5989a9bc6663b1765c2e7be82b836182fc0bf44f974f774672b4e62653ebbb2964900915b4883c265cc889a1f2d0b11566534099132612,留學日本,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTIwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,彭鴻,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  彭鴻書，蔣中正總統在日本由陳其美的介紹加入中國同盟會，並與黃郛等創辦武學雜誌。辛亥武昌起義成功的消息傳到日本，人心振奮，不久蔣接到陳其美自上海拍發的急電，要他返國參加革命行動，當時蔣已接獲日本陸軍士官學校入學報到的通知，但蔣深感革命黨人應當以報國為先，乃毅然放棄學業，束裝返國。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000c5a058a6ea41d3d79bf96e470ecf5e3825ad2b65387366569fac3611abeba56051251a2b104cd82bee463668b8daa1ba2dfed7e52bf1893473c3867c513d31eb,參加革命事業,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTMwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,李奇茂,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  李其茂繪，蔣中正總統在日本時經陳其美介紹加入中國同盟會，每逢星期假日，多與江浙地區同志秘密聚會，商議革命事務，並與同學黃郛等創辦『武學雜誌』，前後共發行十四期。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000ec4c4a86c192d1d52a3b8097edbf4e136447c6711e84f12893e44988131b5e7d0da6108a4c30e4508884fcb63a34363cd6386994da67a366d8ab227a78fce5e9,參加革命事業,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTQwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,彭鴻,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  彭鴻書，陳其美當時為蘇浙地區革命黨領導人，蔣中正總統到達上海後，陳其美即將杭州方面的責任交給他，蔣與潛伏在新軍中的革命同志會商起義行動，組織敢死隊為前鋒，浙江巡輔增韞被俘，杭州光復，此役可視為蔣中正總統革命事業的開端。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000a3f606b1b9884fb208e30ce0560cc53d4318c0481afd34c76c0c6dbf6826e4b049e89d9ea739a9ad76a2ef0744447cd85e23aeb1b019970d2ea528cf777f6c5b,光復杭州,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTUwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,李奇茂,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  李其茂繪，以杭州的山水為景，上方暗隱旗兵投降，杭州光復。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000e5122f41af897ce44666d23f8e68961c4d61f1b868186bc101f3f9ecf4613240c25a6a99467d701ac55e26a3b6fb1d3a6fea679b34a5a702a4a658ec68194e2b,光復杭州,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTYwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,彭鴻,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  彭鴻書，杭州光復後，蔣中正總統離杭返滬，協助陳其美編練滬軍，民國元年春蔣以「破壞已畢，建設方始」，辭職赴日，專心學習德文，預備赴德國留學。此一期間在日本辦「軍聲雜誌」，並發表多篇討論軍事與外交的文章。是年冬自日本返回奉化，準備赴德。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000a06ff1c85a9388a01c2c1f25796dffc525d3de1ddc99194214f635e7852079cf1bdfbcb56d61246bbb57ecfa8a806307eca29bd7d1cb6397e480eebc0e080101,創辦軍聲雜誌,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTcwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,李奇茂,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  李其茂繪，畫中屋外懸有「軍聲」旗幟，屋內一燈熒然，蔣中正總統伏案撰寫文章。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000701fa026792e5b32935a4f4d90145b5d728ed411232023a5ed882b89de8dbd086edcf54b267bf2a2996b10c5e8da454bbfdf5fa2895a08d8e4302a13e3d9ad07,創辦軍聲雜誌,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTgwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,彭鴻,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  彭鴻書，民國二年孫中山先生發動二次革命，李烈鈞在江西湖口首先起事，黃興、陳其美相繼於南京、上海發難，蔣中正總統時在滬助陳其美策劃軍事，認為成敗關鍵在武器彈藥之獲得，乃計劃攻舉江南製造局。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000514111e459ce77802b9ddd2dd42d35a71efd67c0e2e407bda838a9a502af1f271c89cfabb4ed5e280aa3f32bea9d1868a482de30abfa1072f8922654af33d971,二次革命,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMTkwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,沈禎,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  沈禎繪，蔣中正總統親領舊部，與鈕永建松軍進攻江南製造局，戰況激烈，惜因彈要用罄而告失敗。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x0200000025a8eedca709323728311f63555d6e1dcc2c8fe95c8475ab5dc253be6c888458921345f15f16bfd8d79a12fdc54116747b694492b582df35e86da297ad7fa3ac,二次革命,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjAwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,寇培深,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  寇培深書，民國二年(1913)孫中山在日籌組中華革命黨，10月29日由張人傑主盟，在上海宣誓入黨，隨即赴東京晉謁孫中山，次年5月返國主持滬寧討袁軍事，終未能成，袁世凱下令嚴緝，乃離滬赴日。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000b360cf93666250bd52524fed3afc2f8f12db6a6abc7f288c414ee64ce8126504bbc68882365f8cfb66962b9bc8b6d96fcf291ddaed4af40edc01fb3adff6ea75,加入中華革命黨,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjEwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,沈禎,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  沈禎繪，蔣中正總統宣誓加入中華革命黨，由張人傑主盟。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000ca6835eb873f0c8f08083da891a18600e5a8c41833ec646dfbb49fc142866a820ef68061d80c3dd412bab643f53b9410adcd21230fabc0629fe28c57ad2acdde,加入中華革命黨,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjIwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,寇培深,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  寇培深書，革命黨人滯居日本，欲有所突破，陳其美與戴季陶赴東北地區培植革命根基，民國三年六月運動吉黑兩省軍對有成，蔣中正總統奉命至東北視察革命情勢，蔣以為時機尚未成熟，且在袁世凱與日本勢力壓制之下，遂打消此議，蔣也更清楚瞭解到日本對東北之野心。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000c0cbc8ab7566ee482f1b1ba65cf3082cd805f34fe1c1d313706b36f8ce36436813ea1a14cb9cc173f434dad8e92335ea880c1838212d21a456487498715bc4aa,東北行,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjMwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,沈禎,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  沈禎繪，蔣中正總統赴東北視查革命情勢，明白指出：「東北不是中國革命的策源地，而是中國革命的歸宿地」。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000001afed2878a6845cadffc9d79b0143525a7a7e67d3d98288f0904d7f97642b5165352fd7d3a7fa1a372efe9911a76f5fe0dac5a23c35a1a104cac6443404b1ae1,東北行,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjQwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,寇培深,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  寇培深書，民國四年，蔣中正總統協助陳其美策畫上海討袁軍事，以當時北洋政府駐滬海軍肇和、應瑞兩艦官兵久受運動，革命黨人最多，乃策畫肇和起義，但因聯繫不周，陷於孤立，終告失敗。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000007f6b7ec37679ca3206060341074eec3a23b2dea25c249ef77e43aa1582d2da6105d06a1ec68cc77d8026bd64a6d756ac78d356694ee84907b39c5882d049a4b2,策劃肇和起義,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjUwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,沈禎,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  沈禎繪，蔣中正總統擬定「淞滬起義軍事計劃書」，分三部份，擬自海上、陸上三路同時進行，整個計劃十分完備，陳其美甚為贊同。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000744d85e08f725318641879cbfcb3a9dfbf045eed1a5c80b77ae9c18fa95d0fa51f7fc1c93a95d01e8a242d649f3a05c7e701ac346c58db7623b3f8b76630d201,策劃肇和起義,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjYwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,寇培深,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  寇培深書，肇和起義失敗，陳其美變更計劃，命蔣中正總統襲取江陰要塞，民國五年四月十四日發動突襲，據守砲台，並發表江陰獨立宣言，不料占領才五天，因軍隊內部叛亂，江陰失守。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000002f0e6dd2b7bf9327a4417f85f5977331c989b10a010b642607156dd6cf465b55dc0211a105fd5daa88eb40b2ea766b288387ee7fba7dc87ee37eb2d5424ebecd,襲取江陰要塞,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjcwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,沈禎,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  沈禎繪，蔣中正總統襲取江陰要塞，發表江陰獨立宣言，江陰、靖江兩縣均改懸革命軍旗幟。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x020000008b3271c948d45e52815bb50613fed88f15bd1b29ed72dba53e64ad9e427d2c80ea6a70e6e807be1caa7c55a530c5f9e33df403597f9186b0e6e5eb7c8a5e2f3e,襲取江陰要塞,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjgwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
,,寇培深,中正紀念堂為宣揚蔣中正總統思想德業，決定將蔣中正總統畢生重要事業，以書法與繪畫並列之方式，作成「蔣中正總統畫紀」使歷史功能與藝術價值熔為一爐，乃請「永懷領袖文物宣揚小組」負責人劉維開撰稿短篇紀事一百則，由秦孝儀審定；紀文完成後，書寫部份敦聘十位書法名家共同執筆，不拘楷、隸、行各體，總以清晰明確易於誦讀為要；畫作部份則由梁秀中女士協助，敦聘當代名畫家十一人共同執筆，根據紀文各篇要旨，作成史畫，諸家畫風各有所擅。紀文、書法、畫作合而為一，兼具歷史功能與藝術價值，留供中正紀念堂為永久傳世之典藏。  寇培深書，民國五年五月陳其美為袁世凱派人刺殺，蔣中正總統親自為其收屍，並經紀喪事，事前陳其美曾與蔣說過：「萬一不幸而為袁氏所害，余當為兄化身，以成未竟之志。」竟一言成讖。,https://collections.culture.tw/ShowGALImage.aspx?FROM=OPENDATA&SYSUID=18&IMG1=0x02000000efe84e39688d8bfe2ae2c432d7232ebd837d5adc79ddb68cc4fd52828f6eaf01c7197c1e4c9b7ed998a724ab102a5754c81e7098a5319efe7cbc9bda2fab8686,經紀陳其美喪事,https://collections.culture.tw/Object.aspx?SYSUID=18&RNO=UFQwNzgwMjkwMA==,國立中正紀念堂管理處,106×69 (畫心),藝術類\平面書畫類,藝術類,平面書畫類,中正
